,url,电影名称,别名,全部名称,电影评分,评分人数,导演,编剧,主演,上映年份,首映日期,国家,语言,片长raw,片长,季数,集数,单集片长raw,单集片长,类型,剧情简介
10,https://movie.douban.com/subject/2357703/,名侦探柯南：通向天国的倒计时 名探偵コナン 天国へのカウントダウン,名侦探柯南2001：通向天国的倒计时 / 名侦探柯南：剧场版第5部 / Meitantei Conan: Tengoku no countdown / Detective Conan: Count Down to Heaven,名侦探柯南：通向天国的倒计时 名探偵コナン 天国へのカウントダウン / 名侦探柯南2001：通向天国的倒计时 / 名侦探柯南：剧场版第5部 / Meitantei Conan: Tengoku no countdown / Detective Conan: Count Down to Heaven,8.7,135723,儿玉兼嗣,青山刚昌 / 古内一成,高山南 / 山崎和佳奈 / 神谷明 / 山口胜平 / 林原惠美 / 岩居由希子 / 高木涉 / 大谷育江 / 堀之纪 / 立木文彦 / 茶风林 / 绪方贤一 / 井上和彦 / 松井菜樱子 / 藤田淑子 / 渡部猛 / 久川绫 / 桥本晃一 / 小杉十郎太 / 中岛聪彦 / 玉川纱己子 / 千叶一伸 / 宇垣秀成 / 菅原淳一 / 一条和矢 / 小西克幸 / 井上隆之 / 百百麻子 / 赤木美绘 / 永井一郎,2001,2001-04-21(日本),日本,日语,100 分钟,100,,,,,动作 / 动画 / 悬疑 / 惊悚,柯南、灰原及少年侦探队成员步美、光彦、元太随博士这日露营完毕，绕道参观西多摩市新建于富士山前的日本第一双塔摩天大楼，毛利小五郎恰也应双塔所有者、他的学妹常盘美绪之邀，携小兰、园子参加开幕典礼。美绪介绍下，他们认识以画富士山闻名的画师如月峰水、市议员大木岩松、双塔的设计者风间英彦（森谷帝二的弟子，第一弹《引爆摩天楼》中，森谷曾向新一挑战）、天才程序员原。期间灰原的举动异常。 大木提前入住B塔被害，目暮警官着手调查发现他与美绪似有不同寻常关系，不久原亦被杀害于家中。因为现场都留有与日本画画师作画时所用的乳钵相似的小酒杯碎片，两起案件似系一人所为。柯南由小酒杯联想到灰原曾效力的、以酒名为绰号的黑暗组织，并注意到第二起案件中碎片上未沾染血迹。与此同时他找到灰原举动异常的原因，却发现她正被人追踪。而园子玩笑弄的发式令她像极了雪莉（灰原）。 开幕酒会上，美绪向宾客展示如月最为宝贵的富士山画作时被杀，死相正如横亘在富士山正中的双塔的缩影图，她的身下也有一个小酒杯，不过却是完好的。地上一颗原本该呆在美绪脖子上的珍珠令柯南将目光转向如月。紧接，A楼美绪公司电脑档案所在的楼层及地下配电室发生爆炸。逃亡时刻，柯南注意到正有一支枪瞄准园子，心中给出了所有疑问的答案，但他及小兰等人最迫切需要解决的却是如何从火海逃脱。
11,https://movie.douban.com/subject/1986338/,歌舞青春2 High School Musical 2,高校音乐剧2 / High School Musical 2: Sing It All or Nothing! / Grease 4,歌舞青春2 High School Musical 2 / 高校音乐剧2 / High School Musical 2: Sing It All or Nothing! / Grease 4,7.3,86442,肯尼·奥特加,彼得·巴索奇尼,扎克·埃夫隆 / 凡妮莎·哈金斯 / 阿什丽·提斯代尔 / 卢卡斯·格拉比 / 科宾·布鲁,2007,2007-08-17(美国),美国,英语,104分钟,104,,,,,剧情 / 喜剧 / 家庭,"高一生涯结束，野猫队的所有成员都准备好迎接美妙的暑假。暗恋特洛伊（扎克·埃夫隆 Zac Efron饰）已久的夏培（阿什丽·提斯代尔 Ashley Tisdale 饰）利用她父亲的影响力帮特洛伊在自家经营的豪华俱乐部中弄到一份工作，和藉机让他获得大学篮球奖学金的机会。而条件是特洛伊必须放弃野猫队,并和夏培搭档参加俱乐部一年一度的才艺比赛。同时，这也是夏培让特洛伊远离女朋友盖比瑞拉（瓦妮莎·哈金斯 Vanessa Hudgens饰）的计谋。可特洛伊让盖比瑞拉被同时被俱乐部录用，让夏培十分气愤。夏培的弟弟莱恩和没了特洛伊的野猫队合作，排练曲目参加比赛。不料被夏培知道，强行取消了他们的资格。盖比瑞拉伤心地从俱乐部辞了职，并开始与特洛伊产生裂痕，野猫队的成员也开始把特洛伊排除在外。 这一次特洛伊到底该选择哪一边的阵营？这个夏天到底会有怎样不一样的抉择？"
12,https://movie.douban.com/subject/1297862/,英雄本色2,英雄本色 续集 / 英雄本色II / A Better Tomorrow II / Yinghung bunsik II,英雄本色2 / 英雄本色 续集 / 英雄本色II / A Better Tomorrow II / Yinghung bunsik II,8.4,183131,吴宇森,徐克 / 吴宇森,狄龙 / 张国荣 / 周润发 / 石天 / 关山 / 朱宝意 / 曾江 / 成奎安 / 吴孟达 / 王正方,1987,1987-12-17(中国香港),中国香港,粤语 / 汉语普通话 / 英语,105 分钟,105,,,,,剧情 / 动作 / 犯罪,第一部中，小马哥（周润发 饰）死在乱枪之下，宋子豪（狄龙 饰）和弟弟宋子杰（张国荣 饰）冰释前嫌，英雄的故事还在继续。 警方怀疑宋子豪的恩师龙四（石天 饰）利用船厂做掩护，暗中操纵伪钞集团，派宋子杰去接近龙四的女儿小辉，做卧底，宋子豪为了弟弟的安全，不得不假释出狱，协助警方调查。 其实，龙四对手下的犯罪行为并不知情，他被亲信高英培陷害，不得不逃亡纽约，女儿的被害，使他精神失常，在小马哥弟弟阿健（周润发 饰）的帮助和保护下，才渐渐恢复神智。出于道义，阿健放弃了经营多年的餐厅，同龙四共同返港。 香港这边，宋氏兄弟几近艰险终于获得了高英培的信任，掌握了伪钞集团的犯罪证据，和阿健、龙四会和后，四人策划了火爆的复仇行动，也付出了鲜血甚至性命的代价。
13,https://movie.douban.com/subject/3074503/,功夫梦 The Karate Kid,新龙威小子 / 功夫小子 / Kung Fu Kid,功夫梦 The Karate Kid / 新龙威小子 / 功夫小子 / Kung Fu Kid,6.4,97512,哈罗德·兹瓦特,克里斯托弗·墨菲 / 罗伯特·马克·卡门,贾登·史密斯 / 成龙 / 塔拉吉·P·汉森 / 韩雯雯 / 于荣光 / 赵毅 / 王姬,2010,2010-06-22(中国大陆) / 2010-06-10(韩国) / 2010-06-11(美国),美国 / 中国大陆,英语 / 汉语普通话,140分钟,140,,,,,剧情 / 动作 / 家庭 / 运动,本片根据好莱坞1984年的同名电影翻拍而成。12岁的德瑞·帕克（贾登·史密斯 Jaden Smith 饰）随母亲（塔拉吉·P·汉森 Taraji P. Henson 饰）由底特律搬家至中国北京，认识了同校拉小提琴的中国女孩美莹（韩雯雯 饰）。德瑞与美莹的交往引起了学校以程（王振威 饰）为首的小团体的不满，在一次打斗中，处于劣势的德瑞被公寓管理员老韩（成龙 饰）所救，却得罪了程的武术老师李师傅（于荣光 饰）。老韩与李师傅约定，由徒弟们在比武大会上一较高下。从此，德瑞师承老韩开始学习中国功夫，从拳脚练习到个性修炼，一点点领会武术及人生的真谛，同时也与老韩建立了深厚的友谊。但只有短期训练的德瑞究竟能否在残酷的比武大赛上战胜程，取得最终胜利呢？
14,https://movie.douban.com/subject/4300525/,待业青年,No Country for Young Man,待业青年 / No Country for Young Man,8.2,23559,张内咸,张内咸,吉硕 / 郭雪萌,2010,2010-02-10,中国大陆,汉语普通话,180 分钟,180,,,,,纪录片,大学生小吉（吉硕 饰）有着不安份的内心，面临毕业的他做出一个惊人决定——退学。因为他厌倦了学校的种种不合常理的现象。在几年的大学生涯里，他对周围的人和事甚至对自己的人生都产生了怀疑，人究竟为什么活着？这个问题始终困扰着他。他感觉每个人都生活在一个早就被制定的牢笼里，人人都缺乏独立的人格和尊严，生活的轨迹是社会和父母早就规划好的，那么我们来到这个世界上到底是为什么。思虑良久，他决定要用一年时间探讨下一步的人生之路。他拿起了DV，走向浩淼的大千社会，去观察记录周围人们的生活状态，重新思考青春的含义......
15,https://movie.douban.com/subject/3011072/,珍爱 Precious,珍爱人生(台) / 天生不是宝贝(港) / 真爱 / 新方向 / 宝贵人生 / 遗失的美好 / Precious: Based on the Novel Push by Sapphire / Push,珍爱 Precious / 珍爱人生(台) / 天生不是宝贝(港) / 真爱 / 新方向 / 宝贵人生 / 遗失的美好 / Precious: Based on the Novel Push by Sapphire / Push,8.1,35832,李·丹尼尔斯,格弗瑞·弗莱彻 / 萨菲尔,加布蕾·丝迪贝 / 莫妮克 / 宝拉·巴顿 / 玛丽亚·凯莉 / 蓝尼·克罗维兹,2009,2009-01-16(圣丹斯电影节),美国,英语,110分钟,110,,,,,剧情,上世纪80年代，又胖又丑的黑人女孩叫克拉丽丝·珍爱·琼斯（嘉伯蕾·西蒂比 Gabourey Sidibe 饰）和暴虐的母亲依靠救济金一起生活，目不识丁的她给自己取名珍爱。年仅16岁的她有个智障女儿的同时还怀有两个月的身孕，而孩子们的父亲就是强奸她的父亲。珍爱时常幻想着自己有迷人的舞姿，有艳丽的舞台，还有一个帅气的男友，而这些只存在于她的白日梦里，现实中的她不但要忍受外人的侮辱，而且还要想办法应付自己亲生母亲的讽刺和刁难。直到她被学校退学并被介绍到一对一选修学校，在那里她认识到其他几个问题少女以及一个让她们每天都写日记的老师布鲁·瑞恩。珍爱慢慢的重新燃起了对生活的热情，可是她却发现自己感染了艾滋病。在希望和不幸的夹缝里，珍爱将何去何从？ 影片由萨菲尔（Sapphire）的小说《推》（Push）改编。第82届奥斯卡上荣获最佳改编剧本和最佳女配角两项大奖；2009年多伦多国际电影节最高奖项——观众选择大奖；第25届圣丹斯国际电影节美国剧情片评审团大奖和观众选择奖。
16,https://movie.douban.com/subject/3006302/,交响情人梦之欧洲特别篇 のだめカンタービレ in ヨーロッパ,交响情人梦新春特别篇：在欧洲 / 交响情人梦 欧洲特别篇 / 交响情人梦：欧洲篇 / Nodame Cantabile in Europe,交响情人梦之欧洲特别篇 のだめカンタービレ in ヨーロッパ / 交响情人梦新春特别篇：在欧洲 / 交响情人梦 欧洲特别篇 / 交响情人梦：欧洲篇 / Nodame Cantabile in Europe,8.9,45904,武内英树,卫藤凛 / 二之宫知子,上野树里 / 玉木宏 / 永山瑛太 / 水川麻美 / 小出惠介,2008,2008-01-04(日本),日本,日语,,,,2,120分钟,120,剧情 / 喜剧 / 爱情 / 音乐,千秋（玉木宏饰）终于摆脱了“惧机症”，不久，野田妹（上野樹里饰）也顺利通过巴黎音乐学院的考试，两人双双飞赴巴黎继续音乐深造。 在拜谒崇拜的维耶拉老师之前，千秋决定先参加国际指挥比赛，小试实力。在舞台上，千秋才华尽展，光彩夺目，面对劲敌也丝毫不落下风，终于顺利捧回桂冠，之后还以指挥家身份“出道”开始在世界各地的巡演。 被千秋“抛下”的野田妹只得独自应付生活：语言障碍、对循规蹈矩的教学不能适应、身边的高手如林……在各种或隐或显的重压下，野田妹陡然对自己的才能产生了怀疑。没有了千秋的陪伴，沮丧的情绪也挥之不去，野田妹的表演遇上了瓶颈！
17,https://movie.douban.com/subject/1306541/,玻璃樽,Gorgeous / Under Control,玻璃樽 / Gorgeous / Under Control,6.5,62500,谷德昭,谷德昭 / 成龙 / 罗耀辉,成龙 / 舒淇 / 梁朝伟 / 周华健 / 任贤齐 / 陈松勇 / 金燕玲 / 刘以达 / 吴君如 / 李灿森 / 周星驰,1999,1999-02-06(中国台湾) / 1999-02-13(中国香港),中国香港 / 中国台湾,粤语 / 英语 / 汉语普通话 / 日语 / 闽南语,121分钟,121,,,,,喜剧 / 动作 / 爱情,台湾一个小渔村，女孩阿北（舒淇 饰）一直在这里过着平静的生活。直到有一天，她在海边拣到了一个由香港飘过来的玻璃樽。玻璃樽里有一张香港男孩写的纸条：“我很寂寞，你呢？”，里面还留了他的住址和联系电话。于是，阿北开始在满怀憧憬中来到香港寻找这个男孩。 根据地址，阿北找到了男孩阿波。阿波为阿北的勇气所折服，收留了她。经过一段时间的接触，阿北惊奇地发现阿波原来是个同性恋，根本不是自己心目中的白马王子。这时，阿北遇上了心中的白马王子――金融奇才阿祥（成龙 饰）。为了接近喜欢追求刺激的阿祥，阿北谎称自己是黑社会老大的女儿。于是，一场意想不到的经历发生了。
18,https://movie.douban.com/subject/2350904/,电锯惊魂5 Saw V,夺魂锯5(台) / 恐惧斗室5人面兽心(港) / 你死我活5 / 链锯惊魂5,电锯惊魂5 Saw V / 夺魂锯5(台) / 恐惧斗室5人面兽心(港) / 你死我活5 / 链锯惊魂5,7.8,111093,大卫·海克尔,帕特里克·梅尔顿 / 马库斯·邓斯坦,托宾·贝尔 / 科斯塔斯·曼迪勒 / 斯科特·帕特森 / 贝茜·拉塞尔 / 朱莉·本茨 / 梅根·古德 / 马克·罗斯顿 / 卡尔洛·罗塔 / 格雷格·布瑞克 / 劳拉·戈登 / 乔利斯·贾斯基 / 迈克·巴特斯 / 阿尔·萨皮恩扎 / 迈克·瑞巴 / 杰夫·普斯蒂尔,2008,2008-10-24(美国),美国 / 加拿大,英语,92分钟,92,,,,,悬疑 / 惊悚 / 恐怖,饱受癌症折磨，“竖锯”约翰·克莱默（Tobin Bell 饰）油尽灯灭。然而他所创造的“拼图杀人案”却并未就此停止，反而愈演愈烈。警官马克·霍夫曼（Costas Mandylor 饰）曾假借“竖锯”之名向残害他家人的凶手复仇，但他很快成为约翰的猎物。经过一波三折，霍夫曼成为“拼图杀人案”的接班人，只是约翰警世救人的初衷被彻底抛却，取而代之的无休止的血腥杀戮。一场毫无胜算的五人逃生游戏在霍夫曼德主持下展开。 另一方面，霍夫曼千方百计隐瞒身份，而警官皮特·斯特拉姆（Scott Patterson 饰）却对其产生怀疑。斯特拉姆千方百计寻找证据，却不曾想已走入霍夫曼布下的残酷迷局……
19,https://movie.douban.com/subject/1298040/,倩女幽魂3：道道道 倩女幽魂Ⅲ 道道道,A Chinese Ghost Story III,倩女幽魂3：道道道 倩女幽魂Ⅲ 道道道 / A Chinese Ghost Story III,7.6,109961,程小东,徐克 / 司徒慧焯,梁朝伟 / 张学友 / 王祖贤 / 利智 / 刘兆铭 / 刘洵 / 刘玉婷 / 黄光亮 / 李子雄,1991,1991-07-18,中国香港,粤语,109分钟,109,,,,,动作 / 爱情 / 奇幻 / 古装,小和尚十方（梁朝伟 饰）随师父白云（刘洵 饰）护送金佛去五台山。路上偶遇痞子道士燕赤霞（张学友 饰）杀死强盗无数，三人结下梁子。十方与师父夜宿鬼寺兰若寺。师父外出打探时，十方遭遇女鬼小卓（王祖贤 饰）。十方不受其诱惑，二人争斗，十方念咒将其制服，但仍好心将其放走。十方将金佛不慎丢失，找到后已破成两段，树妖姥姥趁机发难，白云被活捉。十方在小卓帮助下逃出，外出求人修补金佛却不幸被骗。幸得再遇小道士燕亦霞，得其相助。小卓死敌小蝶（利智 饰）出击勾引二人不成，恼怒之际识破小卓与十方的计划，引姥姥到三人藏匿之处。十方在小卓再次帮助下逃出，并救得师父，小卓却被姥姥抓回折磨。十方与燕赤霞掘出小卓骨灰逃出兰若寺，但姥姥已布下天罗地网，众人危在旦夕，最后关头，十方化成佛祖金身，对付树妖……
